op,dtype,mode,shape,latency_base_ms,latency_ms,speedup
CUTENSOR_OP_TAN,fp16,kernel,"[[128,128]]",0.007500,0.004442,1.6883
CUTENSOR_OP_TAN,fp16,kernel,"[[32,64,16]]",0.008462,0.004365,1.9383
CUTENSOR_OP_TAN,fp16,kernel,"[[64,256]]",0.007731,0.004231,1.8273
CUTENSOR_OP_TAN,fp16,kernel,"[[16,64,64]]",0.011250,0.005942,1.8932
CUTENSOR_OP_TAN,fp16,kernel,"[[256,512]]",0.011673,0.006269,1.8620
CUTENSOR_OP_TAN,fp16,kernel,"[[128,1024]]",0.011788,0.006500,1.8136
CUTENSOR_OP_TAN,fp16,kernel,"[[64,64,64]]",0.013212,0.007308,1.8079
CUTENSOR_OP_TAN,fp16,kernel,"[[128,128,64]]",0.023750,0.014462,1.6423
CUTENSOR_OP_TAN,bf16,kernel,[[1024]],0.008038,0.003712,2.1658
CUTENSOR_OP_TAN,bf16,kernel,[[2048]],0.007212,0.003962,1.8204
CUTENSOR_OP_TAN,bf16,kernel,[[4096]],0.007500,0.004500,1.6667
CUTENSOR_OP_TAN,bf16,kernel,[[8192]],0.008077,0.004385,1.8421
CUTENSOR_OP_TAN,bf16,kernel,[[16384]],0.009077,0.004808,1.8880
CUTENSOR_OP_TAN,bf16,kernel,[[32768]],0.011058,0.005731,1.9295
CUTENSOR_OP_TAN,bf16,kernel,[[65536]],0.011538,0.005846,1.9737
CUTENSOR_OP_TAN,bf16,kernel,[[131072]],0.011808,0.006288,1.8777
CUTENSOR_OP_TAN,bf16,kernel,[[262144]],0.013135,0.007231,1.8165
CUTENSOR_OP_TAN,bf16,kernel,[[524288]],0.016192,0.009404,1.7219
CUTENSOR_OP_TAN,bf16,kernel,[[1048576]],0.023692,0.014308,1.6559
CUTENSOR_OP_TAN,bf16,kernel,[[2097152]],0.038250,0.025635,1.4921
CUTENSOR_OP_TAN,bf16,kernel,[[4194304]],0.064962,0.047192,1.3765
CUTENSOR_OP_TAN,bf16,kernel,[[8388608]],0.144231,0.075577,1.9084
CUTENSOR_OP_TAN,bf16,kernel,"[[128,128]]",0.009115,0.004865,1.8735
CUTENSOR_OP_TAN,bf16,kernel,"[[32,64,16]]",0.011519,0.005712,2.0168
CUTENSOR_OP_TAN,bf16,kernel,"[[64,256]]",0.009135,0.005000,1.8269
CUTENSOR_OP_TAN,bf16,kernel,"[[16,64,64]]",0.011538,0.006192,1.8634
CUTENSOR_OP_TAN,bf16,kernel,"[[256,512]]",0.011923,0.006635,1.7971
CUTENSOR_OP_TAN,bf16,kernel,"[[128,1024]]",0.011846,0.006596,1.7959
CUTENSOR_OP_TAN,bf16,kernel,"[[64,64,64]]",0.013231,0.007481,1.7686
CUTENSOR_OP_TAN,bf16,kernel,"[[128,128,64]]",0.023712,0.014462,1.6396
CUTENSOR_OP_TAN,fp32,kernel,[[1024]],0.006923,0.003635,1.9048
CUTENSOR_OP_TAN,fp32,kernel,[[2048]],0.007481,0.003942,1.8976
CUTENSOR_OP_TAN,fp32,kernel,[[4096]],0.007769,0.004365,1.7797
CUTENSOR_OP_TAN,fp32,kernel,[[8192]],0.008327,0.004423,1.8826
CUTENSOR_OP_TAN,fp32,kernel,[[16384]],0.009346,0.005096,1.8340
CUTENSOR_OP_TAN,fp32,kernel,[[32768]],0.011346,0.005942,1.9094
CUTENSOR_OP_TAN,fp32,kernel,[[65536]],0.011692,0.006538,1.7882
CUTENSOR_OP_TAN,fp32,kernel,[[131072]],0.012481,0.007077,1.7636
CUTENSOR_OP_TAN,fp32,kernel,[[262144]],0.014942,0.009250,1.6154
CUTENSOR_OP_TAN,fp32,kernel,[[524288]],0.021808,0.014500,1.5040
CUTENSOR_OP_TAN,fp32,kernel,[[1048576]],0.035846,0.025288,1.4175
CUTENSOR_OP_TAN,fp32,kernel,[[2097152]],0.060077,0.046846,1.2824
CUTENSOR_OP_TAN,fp32,kernel,[[4194304]],0.137058,0.075192,1.8228
CUTENSOR_OP_TAN,fp32,kernel,[[8388608]],0.250038,0.132865,1.8819
CUTENSOR_OP_TAN,fp32,kernel,"[[128,128]]",0.008154,0.004442,1.8355
CUTENSOR_OP_TAN,fp32,kernel,"[[32,64,16]]",0.008885,0.004577,1.9412
CUTENSOR_OP_TAN,fp32,kernel,"[[64,256]]",0.008173,0.004308,1.8973
CUTENSOR_OP_TAN,fp32,kernel,"[[16,64,64]]",0.009096,0.004923,1.8477
CUTENSOR_OP_TAN,fp32,kernel,"[[256,512]]",0.009808,0.005769,1.7000
CUTENSOR_OP_TAN,fp32,kernel,"[[128,1024]]",0.010096,0.005827,1.7327
CUTENSOR_OP_TAN,fp32,kernel,"[[64,64,64]]",0.014885,0.009019,1.6503
CUTENSOR_OP_TAN,fp32,kernel,"[[128,128,64]]",0.035885,0.025212,1.4233
CUTENSOR_OP_TANH,bf16,kernel,[[1024]],0.008465,0.003965,2.1348
CUTENSOR_OP_TANH,bf16,kernel,[[2048]],0.007885,0.004038,1.9524
CUTENSOR_OP_TANH,bf16,kernel,[[4096]],0.008192,0.004558,1.7975
CUTENSOR_OP_TANH,bf16,kernel,[[8192]],0.008692,0.004212,2.0639
CUTENSOR_OP_TANH,bf16,kernel,[[16384]],0.009769,0.004827,2.0239
CUTENSOR_OP_TANH,bf16,kernel,[[32768]],0.011769,0.005654,2.0816
CUTENSOR_OP_TANH,bf16,kernel,[[65536]],0.011942,0.006000,1.9904
CUTENSOR_OP_TANH,bf16,kernel,[[131072]],0.012135,0.006404,1.8949
CUTENSOR_OP_TANH,bf16,kernel,[[262144]],0.013808,0.007250,1.9045
CUTENSOR_OP_TANH,bf16,kernel,[[524288]],0.016635,0.009385,1.7725
CUTENSOR_OP_TANH,bf16,kernel,[[1048576]],0.024154,0.014346,1.6836
CUTENSOR_OP_TANH,bf16,kernel,[[2097152]],0.038769,0.025385,1.5273
CUTENSOR_OP_TANH,bf16,kernel,[[4194304]],0.066000,0.046865,1.4083
CUTENSOR_OP_TANH,bf16,kernel,[[8388608]],0.145135,0.075442,1.9238
CUTENSOR_OP_TANH,bf16,kernel,"[[128,128]]",0.009808,0.004885,2.0079
CUTENSOR_OP_TANH,bf16,kernel,"[[32,64,16]]",0.011750,0.005865,2.0033
CUTENSOR_OP_TANH,bf16,kernel,"[[64,256]]",0.009808,0.004846,2.0238
CUTENSOR_OP_TANH,bf16,kernel,"[[16,64,64]]",0.012019,0.006000,2.0032
CUTENSOR_OP_TANH,bf16,kernel,"[[256,512]]",0.012404,0.006481,1.9139
CUTENSOR_OP_TANH,bf16,kernel,"[[128,1024]]",0.012269,0.006423,1.9102
CUTENSOR_OP_TANH,bf16,kernel,"[[64,64,64]]",0.013904,0.006962,1.9972
CUTENSOR_OP_TANH,bf16,kernel,"[[128,128,64]]",0.024365,0.014365,1.6961
CUTENSOR_OP_TANH,fp32,kernel,[[1024]],0.007500,0.003769,1.9898
CUTENSOR_OP_TANH,fp32,kernel,[[2048]],0.008212,0.004019,2.0431
CUTENSOR_OP_TANH,fp32,kernel,[[4096]],0.008462,0.004442,1.9048
CUTENSOR_OP_TANH,fp32,kernel,[[8192]],0.009000,0.004365,2.0617
CUTENSOR_OP_TANH,fp32,kernel,[[16384]],0.010096,0.004808,2.1000
CUTENSOR_OP_TANH,fp32,kernel,[[32768]],0.012038,0.005769,2.0867
CUTENSOR_OP_TANH,fp32,kernel,[[65536]],0.012231,0.006173,1.9813
CUTENSOR_OP_TANH,fp32,kernel,[[131072]],0.012962,0.006923,1.8722
CUTENSOR_OP_TANH,fp32,kernel,[[262144]],0.015423,0.009135,1.6884
CUTENSOR_OP_TANH,fp32,kernel,[[524288]],0.022212,0.014481,1.5339
CUTENSOR_OP_TANH,fp32,kernel,[[1048576]],0.036404,0.025615,1.4212
CUTENSOR_OP_TANH,fp32,kernel,[[2097152]],0.060808,0.046673,1.3028
CUTENSOR_OP_TANH,fp32,kernel,[[4194304]],0.137654,0.073000,1.8857
CUTENSOR_OP_TANH,fp32,kernel,[[8388608]],0.252538,0.131538,1.9199
CUTENSOR_OP_TANH,fp32,kernel,"[[128,128]]",0.010058,0.004962,2.0271
CUTENSOR_OP_TANH,fp32,kernel,"[[32,64,16]]",0.012038,0.005904,2.0391
CUTENSOR_OP_TANH,fp32,kernel,"[[64,256]]",0.010058,0.004942,2.0350
CUTENSOR_OP_TANH,fp32,kernel,"[[16,64,64]]",0.012212,0.006308,1.9360
CUTENSOR_OP_TANH,fp32,kernel,"[[256,512]]",0.012673,0.006962,1.8204
CUTENSOR_OP_TANH,fp32,kernel,"[[128,1024]]",0.012865,0.007038,1.8279
CUTENSOR_OP_TANH,fp32,kernel,"[[64,64,64]]",0.015462,0.009250,1.6715
CUTENSOR_OP_TANH,fp32,kernel,"[[128,128,64]]",0.036538,0.025596,1.4275
CUTENSOR_OP_TANH,fp16,kernel,[[1024]],0.008173,0.003808,2.1465
CUTENSOR_OP_TANH,fp16,kernel,[[2048]],0.007885,0.004058,1.9431
CUTENSOR_OP_TANH,fp16,kernel,[[4096]],0.008192,0.004577,1.7899
CUTENSOR_OP_TANH,fp16,kernel,[[8192]],0.008731,0.004308,2.0268
CUTENSOR_OP_TANH,fp16,kernel,[[16384]],0.009808,0.004712,2.0816
CUTENSOR_OP_TANH,fp16,kernel,[[32768]],0.011769,0.005788,2.0332
CUTENSOR_OP_TANH,fp16,kernel,[[65536]],0.011962,0.005904,2.0261
CUTENSOR_OP_TANH,fp16,kernel,[[131072]],0.012423,0.006288,1.9755
CUTENSOR_OP_TANH,fp16,kernel,[[262144]],0.013846,0.007192,1.9251
CUTENSOR_OP_TANH,fp16,kernel,[[524288]],0.016846,0.009346,1.8025
CUTENSOR_OP_TANH,fp16,kernel,[[1048576]],0.024231,0.014365,1.6867
CUTENSOR_OP_TANH,fp16,kernel,[[2097152]],0.038923,0.025462,1.5287
CUTENSOR_OP_TANH,fp16,kernel,[[4194304]],0.066269,0.047077,1.4077
CUTENSOR_OP_TANH,fp16,kernel,[[8388608]],0.144981,0.075692,1.9154
CUTENSOR_OP_TANH,fp16,kernel,"[[128,128]]",0.009596,0.004769,2.0121
CUTENSOR_OP_TANH,fp16,kernel,"[[32,64,16]]",0.011750,0.005538,2.1215
CUTENSOR_OP_TANH,fp16,kernel,"[[64,256]]",0.009769,0.004769,2.0484
CUTENSOR_OP_TANH,fp16,kernel,"[[16,64,64]]",0.012038,0.005904,2.0391
CUTENSOR_OP_TANH,fp16,kernel,"[[256,512]]",0.012385,0.006404,1.9339
CUTENSOR_OP_TANH,fp16,kernel,"[[128,1024]]",0.012404,0.006365,1.9486
CUTENSOR_OP_TANH,fp16,kernel,"[[64,64,64]]",0.013923,0.007173,1.9410
CUTENSOR_OP_TANH,fp16,kernel,"[[128,128,64]]",0.024385,0.014462,1.6862
Contraction,fp32,kernel,"[[16,8]]",0.016173,0.007019,2.3041
Contraction,fp32,kernel,"[[32,16]]",0.016750,0.007212,2.3227
Contraction,fp32,kernel,"[[64,32]]",0.016654,0.007423,2.2435
Contraction,fp32,kernel,"[[128,64]]",0.019673,0.009596,2.0501
Contraction,fp32,kernel,"[[256,128]]",0.032981,0.012115,2.7222
Contraction,fp32,kernel,"[[512,256]]",0.047481,0.023904,1.9863
Contraction,fp32,kernel,"[[128,32]]",0.016327,0.007481,2.1825
Contraction,fp32,kernel,"[[32,128]]",0.016865,0.009500,1.7753
Contraction,fp32,kernel,"[[256,64]]",0.019365,0.008846,2.1891
Contraction,fp32,kernel,"[[64,256]]",0.018577,0.012731,1.4592
Contraction,fp32,kernel,"[[1024,256]]",0.067500,0.036750,1.8367
Contraction,fp32,kernel,"[[256,1024]]",0.035942,0.036212,0.9926
Contraction,fp32,operator,"[[2,16,8]]",0.112219,0.070479,1.5922
Contraction,fp32,operator,"[[4,32,16]]",0.112908,0.070405,1.6037
Contraction,fp32,operator,"[[8,64,32]]",0.114548,0.071707,1.5975
Contraction,fp32,operator,"[[16,128,64]]",0.118320,0.070972,1.6671
Contraction,fp32,operator,"[[32,256,128]]",0.195796,0.097795,2.0021
Contraction,fp32,operator,"[[4,128,32]]",0.114541,0.073311,1.5624
Contraction,fp32,operator,"[[8,32,128]]",0.115106,0.070889,1.6238
Contraction,fp32,operator,"[[3,8,16]]",0.114772,0.070238,1.6340
Contraction,fp32,operator,"[[5,16,32]]",0.114150,0.069871,1.6337
ContractionTrinary,fp32,kernel,"[[8,4]]",0.028135,0.011192,2.5137
ContractionTrinary,fp32,kernel,"[[16,8]]",0.028365,0.011269,2.5171
ContractionTrinary,fp32,kernel,"[[32,16]]",0.030769,0.011365,2.7073
ContractionTrinary,fp32,kernel,"[[64,32]]",0.028327,0.012192,2.3233
ContractionTrinary,fp32,kernel,"[[128,64]]",0.032577,0.014308,2.2769
ContractionTrinary,fp32,kernel,"[[256,128]]",0.040654,0.019077,2.1310
ContractionTrinary,fp32,kernel,"[[64,16]]",0.029212,0.012846,2.2740
ContractionTrinary,fp32,kernel,"[[32,256]]",0.029192,0.016596,1.7590
ContractionTrinary,fp32,kernel,"[[512,256]]",0.073731,0.046962,1.5700
ContractionTrinary,fp32,operator,"[[8,4]]",0.227056,0.042498,5.3427
ContractionTrinary,fp32,operator,"[[16,8]]",0.227869,0.043099,5.2871
ContractionTrinary,fp32,operator,"[[32,16]]",0.229781,0.042372,5.4230
ContractionTrinary,fp32,operator,"[[64,32]]",0.228145,0.043039,5.3009
ContractionTrinary,fp32,operator,"[[128,64]]",0.230281,0.043459,5.2988
ContractionTrinary,fp32,operator,"[[256,128]]",0.231974,0.044379,5.2271
ContractionTrinary,fp32,operator,"[[64,16]]",0.230293,0.043323,5.3157
ContractionTrinary,fp32,operator,"[[32,256]]",0.229633,0.043595,5.2674
ContractionTrinary,fp32,operator,"[[512,256]]",0.234735,0.049357,4.7558
ElementwiseTrinary,fp32,operator,[[1024]],0.103731,0.115259,0.9000
ElementwiseTrinary,fp32,operator,[[4096]],0.102670,0.105667,0.9716
ElementwiseTrinary,fp16,operator,[[1024]],0.103054,0.106590,0.9668
ElementwiseTrinary,fp16,operator,[[4096]],0.101440,0.105450,0.9620
ElementwiseTrinary,bf16,operator,[[1024]],0.102341,0.112255,0.9117
ElementwiseTrinary,bf16,operator,[[4096]],0.102022,0.104096,0.9801
ElementwiseTrinary,fp32,kernel,[[16384]],0.028200,0.005015,5.6227
ElementwiseTrinary,fp32,kernel,[[65536]],0.034558,0.006654,5.1936
ElementwiseTrinary,fp32,kernel,[[262144]],0.053365,0.015615,3.4175
ElementwiseTrinary,fp32,kernel,[[1048576]],0.136865,0.053865,2.5409
ElementwiseTrinary,fp32,kernel,"[[2,3,32,64,16]]",0.078462,0.038158,2.0562
ElementwiseTrinary,fp16,kernel,[[16384]],0.025981,0.005596,4.6426
ElementwiseTrinary,fp16,kernel,[[65536]],0.030096,0.006269,4.8006
ElementwiseTrinary,fp16,kernel,[[262144]],0.041404,0.010192,4.0623
ElementwiseTrinary,fp16,kernel,[[1048576]],0.084327,0.028673,2.9410
ElementwiseTrinary,fp16,kernel,"[[2,3,32,64,16]]",0.073173,0.033596,2.1780
ElementwiseTrinary,bf16,kernel,[[16384]],0.026058,0.005058,5.1521
ElementwiseTrinary,bf16,kernel,[[65536]],0.040962,0.005885,6.9608
ElementwiseTrinary,bf16,kernel,[[262144]],0.051654,0.011212,4.6072
ElementwiseTrinary,bf16,kernel,[[1048576]],0.097904,0.030269,3.2344
ElementwiseTrinary,bf16,kernel,"[[2,3,32,64,16]]",0.070135,0.033173,2.1142
